HL7 v2,,,,,,Condition (IF True),,,HL7 FHIR,,,,,,,,,Comments
Sort Order,Identifier,Name,Data Type,Cardinality - Min,Cardinality - Max,Computable ANTLR,Computable FHIRPath,Narrative,FHIR Attribute,,Data Type,Cardinality - Min,Cardinality - Max,Data Type Mapping,"Vocabulary Mapping
(IS, ID, CE, CNE, CWE)",Assignment,,
4,ORC-4,Placer Group Number,EI,0,1,,,"If ORC-4 data type ""EI"" is used",requisition[1].type.coding.code,,code,0,1,,,"""PGN""",,
4,ORC-4,Placer Group Number,EI,,,,,"If ORC-4 data type ""EI"" is used",requisition[1].type.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v2-0203""",,
4,ORC-4,Placer Group Number,EIP,0,1,,,"If ORC-4 data type ""EIP"" is used",requisition[2].value,,Identifier,0,1,,,,,Note that the ORC-4 data type was changed from EI to EIP in 2.8.2 and then changed back to EI in 2.9 while ORC-38 was added.  This mapping ensures that a Filler Group Number always is mapped to ServiceRequest.identifier.
4,ORC-4,Placer Group Number,EIP,0,1,,,"If ORC-4 data type ""EIP"" is used",requisition[2].type.coding.code,,code,0,1,,,"""PGN""",,
4,ORC-4,Placer Group Number,EIP,0,1,,,"If ORC-4 data type ""EIP"" is used",requisition[2].type.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v2-0203""",,
4,ORC-4,Placer Group Number,EIP,0,1,IF ORC-4.2 VALUED AND ORC-38 IS NOT VALUED,,"If ORC-4 data type ""EIP"" is used",identifier[3].value,,Identifier,0,1,,,,,
4,ORC-4,Placer Group Number,EIP,0,1,IF ORC-4.2 VALUED AND ORC-38 IS NOT VALUED,,"If ORC-4 data type ""EIP"" is used",identifier[3].type.coding.code,,code,0,1,,,"""FGN""",,
4,ORC-4,Placer Group Number,EIP,0,1,IF ORC-4.2 VALUED AND ORC-38 IS NOT VALUED,,"If ORC-4 data type ""EIP"" is used",identifier[3].type.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v2-0203""",,
5,ORC-5,Order Status,ID,0,1,,,,status,,code,1,1,,OrderStatus,,,
6,ORC-6,Response Flag,ID,0,1,,,,,,,,,,,,,
7,ORC-7,Quantity/Timing,TQ,0,-1,,,,$this,,,,,TQ[ServiceRequest],,,,
8,ORC-8,Parent Order,EIP,0,-1,,,,,,,,,,,,,This will be addressed in a future edition when addressing parent relationships for micro results.
9,ORC-9,Date/Time of Order Event,DTM,0,1,"IF ORC.1 IS ""NW""","ORC.element(""1"")=""NW""",,authoredOn,,dateTime,0,1,,,,,
9,ORC-9,Date/Time of Order Event,DTM,0,1,,,,extension[2].url,,uri,1,1,,,"""http://hl7.org/fhir/StructureDefinition/businessEvent""",,
9,ORC-9,Date/Time of Order Event,DTM,0,1,,,,extension[2].extension[1].url,,uri,1,1,,,"""date""",,
9,ORC-9,Date/Time of Order Event,DTM,0,1,,,,extension[2].extension[1].valuedateTime,,dateTime,1,1,,,,,
10,ORC-10,Entered By,XCN,0,-1,,,,,,,,,,,,,
11,ORC-11,Verified By,XCN,0,-1,,,,,,,,,,,,,
12,ORC-12,Ordering Provider,XCN,0,-1,,,,requester(PractitionerRole.practitioner),,Reference(Practitioner),0,1,XCN[Practitioner],,,,
13,ORC-13,Enterer's Location,PL,0,1,,,,,,,,,,,,,
14,ORC-14,Call Back Phone Number,XTN,0,2,IF OBR-17 NOT VALUED,"OBR.element(""17"").empty()",,extension[3].url,,uri,0,2,,,"""http://hl7.org/fhir/StructureDefinition/servicerequest-order-callback-phone-number""",,
14,ORC-14,Call Back Phone Number,XTN,0,2,IF OBR-17 NOT VALUED,"OBR.element(""17"").empty()",,extension[3].valueContactPoint,,ContactPoint,0,2,XTN[ContactPoint],,,,
15,ORC-15,Order Effective Date/Time,DTM,0,1,,,,,,dateTime,0,1,,,,,We are requesting ballot feedback on how systems are using ORC-15 today so that we can either establish a mapping or define a new extension
16,ORC-16,Order Control Code Reason,CWE,0,1,IF ORC-5 NOT VALUED,,,extension[3].url,,uri,1,1,,,"""http://hl7.org/fhir/StructureDefinition/request-statusReason""",,
16,ORC-16,Order Control Code Reason,CWE,0,1,IF ORC-5 NOT VALUED,,,extension[3].valueCodeableConcept,,CodeableConcept,1,1,CWE[CodeableConcept],,,,
16,ORC-16,Order Control Code Reason,CWE,0,1,,,,,extension??-orderControlCodeReason,CodeableConcept,0,1,CWE[CodeableConcept],,,,
17,ORC-17,Entering Organization,CWE,0,1,,,,,,,,,,,,,
18,ORC-18,Entering Device,CWE,0,1,,,,,,,,,,,,,
19,ORC-19,Action By,XCN,0,-1,,,,,,,,,,,,,
20,ORC-20,Advanced Beneficiary Notice Code,CWE,0,1,,,,,,,,,,,,,
21,ORC-21,Ordering Facility Name,XON,0,-1,,,,requester(PractitionerRole.organization(Organization)),,Reference(Organization),0,1,XON[Organization],,,,"PractitionerRole.location is an alternative mapping, we invite ballot comments on which element in PractitionerRole is best."
22,ORC-22,Ordering Facility Address,XAD,0,-1,,,,requester(PractitionerRole.organization(Organization.address)),,Address,0,-1,XAD[Address],,,,
23,ORC-23,Ordering Facility Phone Number,XTN,0,-1,,,,requester(PractitionerRole.organization(Organization.telecom)),,ContactPoint,0,-1,XTN[ContactPoint],,,,
24,ORC-24,Ordering Provider Address,XAD,0,-1,,,,requester(PractitionerRole.practitioner(Practitioner.address)),,,,,XAD[Address],,,,We request feedback on whether this address is more directly related to the Practitioner rather than the PractitionerRole
25,ORC-25,Order Status Modifier,CWE,0,1,,,,,extension??-statusModifier,CodeableConcept,0,1,CWE[CodeableConcept],,,,
26,ORC-26,Advanced Beneficiary Notice Override Reason,CWE,0,1,,,,,,,,,,,,,
27,ORC-27,Filler's Expected Availability Date/Time,DTM,0,1,,,,,,,,,,,,,
28,ORC-28,Confidentiality Code,CWE,0,1,,,,meta.security,,Coding,0,-1,CWE[Coding],ConfidentialityCode,,,
29,ORC-29,Order Type,CWE,0,1,,,,locationCode,,CodeableConcept,0,-1,CWE[CodeableConcept],OrderType,,,
30,ORC-30,Enterer Authorization Mode,CNE,0,1,,,,,,,,,,,,,
31,ORC-31,Parent Universal Service Identifier,CWE,0,1,,,,,basedOn[1].extension??-parent.service,CodeableConcept,,,CWE[CodeableConcept],,,,
32,ORC-32,Advanced Beneficiary Notice Date,DT,0,1,,,,,,,,,,,,,
33,ORC-33,Alternate Placer Order Number,CX,0,-1,IF OBR-53 NOT VALUED,"OBR.element(""2"").empty()",,identifier[4],,Identifier,0,-1,CX[Identifier],,,,
33,ORC-33,Alternate Placer Order Number,CX,0,-1,IF OBR-53 NOT VALUED,"OBR.element(""2"").empty()",,identifier[4].type.coding.code,,code,0,1,,,"""PLAC""",,
33,ORC-33,Alternate Placer Order Number,CX,0,-1,IF OBR-53 NOT VALUED,"OBR.element(""2"").empty()",,identifier[4].type.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v2-0203""",,
34,ORC-34,Order Workflow Profile,CWE,0,-1,,,,,,,,,,,,,
35,ORC-35,Action Code,ID,0,1,,,,,,,,,,,,,
36,ORC-36,Order Status Date Range,DR,0,1,,,,,,,,,,,,,
37,ORC-37,Order Creation Date/Time,DTM,0,1,,,,,,,,,,,,,
38,ORC-38,Filler Order Group Number,EI,0,1,,,,identifier[5].value,,Identifier,0,1,,,,,
38,ORC-38,Filler Order Group Number,EI,0,1,,,,identifier[5].type.coding.code,,code,0,1,,,"""FGN""",,
38,ORC-38,Filler Order Group Number,EI,0,1,,,,identifier[5].type.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v2-0203""",,
