v,,,,,,Condition (IF True),,,HL7 FHIR,,,,,,,,,Comments
Sort Order,Identifier,Name,Data Type,Cardinality - Min,Cardinality - Max,Computable ANTLR,Computable FHIRPath,Narrative,FHIR Attribute,,Data Type,Cardinality - Min,Cardinality - Max,Data Type Mapping,"Vocabulary Mapping
(IS, ID, CE, CNE, CWE)",Assignment,,
14,OBR-14,Specimen Received Date/Time *,TS,0,1,,,,,,,,,,,,,
15,OBR-15,Specimen Source,CM,0,1,,,,,,,,,,,,,
16,OBR-16,Ordering Provider,XCN,0,-1,,,,,,,,,,,,,
17,OBR-17,Order Callback Phone Number,XTN,0..2,2,,,,,,,,,,,,,
18,OBR-18,Placer Field 1,ST,0,1,,,,,,,,,,,,,"If this field is valued, the implementer must decide how to map this as the content varies by implementation."
19,OBR-19,Placer Field 2,ST,0,1,,,,,,,,,,,,,"If this field is valued, the implementer must decide how to map this as the content varies by implementation."
20,OBR-20,Filler Field 1 +,ST,0,1,,,,,,,,,,,,,"If this field is valued, the implementer must decide how to map this as the content varies by implementation."
21,OBR-21,Filler Field 2 +,ST,0,1,,,,,,,,,,,,,"If this field is valued, the implementer must decide how to map this as the content varies by implementation."
22,OBR-22,Results Rpt/Status Chng – Date/Time +,DTM,0,1,,,,issued,,instant,0,1,,,,,
23,OBR-23,Charge to Practice +,MOC,0,1,,,,,,,,,,,,,
24,OBR-24,Diagnostic Serv Sect ID,ID,0,1,,,,category,,CodeableConcept,0,-1,ID[CodeableConcept],DiagnosticServiceSectionID,,,
25,OBR-25,Result Status +,ID,0,1,IF OBR-25 VALUED,,,status,,code,1,1,,ResultStatus[Non-Queries],,,
25,OBR-25,Result Status +,ID,0,1,IF OBR-25 NOT VALUED ERROR,,"If OBR-25 is not valued, that is an error on the v2 side as in this use case it is required.",,,,,,,,,,
26,OBR-26,Parent Result +,PRL,0,1,,,,,,,,,,,,,This will be mapped in a next edition with micro and other structures.
27,OBR-27,Quantity/Timing,TQ,0,-1,,,,,,,,,,,,,
28,OBR-28,Result Copies To,XCN,0,-1,,,,,,,,,,,,,Deferred to a future edition and considering CommunicationRequest using .basedOn and .reason plus a means to indicate that the request to copy was made at the time of the request being made or later in the process.
29,OBR-29,ParentResults Observation Identifier,EIP,0,1,,,,,,,,,,,,,This will be mapped in a next edition with micro and other structures.
30,OBR-30,Transportation Mode,ID,0,1,,,,,,,,,,,,,
31,OBR-31,Reason for Study,CWE,0,-1,,,,,,,,,,,,,
32,OBR-32,Principal Result Interpreter +,NDL,0,1,,,,resultsInterpreter(PractitionerRole),,Reference(PractitionerRole),0,-1,NDL[PractitionerRole],,,,
33,OBR-33,Assistant Result Interpreter +,NDL,0,-1,,,,,,,,,,,,,
34,OBR-34,Technician +,NDL,0,-1,,,,performer[1](PractitionerRole),,Reference(PractitionerRole),0,-1,NDL[PractitionerRole],,,,
34,OBR-34,Technician +,NDL,0,-1,,,,performer[1].extension[1].url,,uri,1,1,,,"""http://hl7.org/fhir/StructureDefinition/event-performerFunction""",,
34,OBR-34,Technician +,NDL,0,-1,,,,performer[1].extension[1].valueCodeableConcept.coding.code,,code,0,1,,,"""SPRF""",,
34,OBR-34,Technician +,NDL,0,-1,,,,performer[1].extension[1].valueCodeableConcept.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v3-ParticipationType""",,
35,OBR-35,Transcriptionist +,NDL,0,-1,,,,performer[2](PractitionerRole),,Reference(Practitioner),0,-1,NDL[PractitionerRole],,,,
35,OBR-35,Transcriptionist +,NDL,0,-1,,,,performer[2].extension[1].url,,uri,1,1,,,"""http://hl7.org/fhir/StructureDefinition/event-performerFunction""",,
35,OBR-35,Transcriptionist +,NDL,0,-1,,,,performer[2].extension[1].valueCodeableConcept.coding.code,,code,0,1,,,"""TRANS""",,
35,OBR-35,Transcriptionist +,NDL,0,-1,,,,performer[2].extension[1].valueCodeableConcept.coding.system,,uri,0,1,,,"""http://terminology.hl7.org/CodeSystem/v3-ParticipationType""",,
36,OBR-36,Scheduled Date/Time +,DTM,0,1,,,,,,,,,,,,,
37,OBR-37,Number of Sample Containers *,NM,0,1,,,,,,,,,,,,,
38,OBR-38,Transport Logistics of Collected Sample *,CWE,0,-1,,,,,,,,,,,,,
39,OBR-39,Collector's Comment *,CWE,0,-1,,,,,,,,,,,,,
40,OBR-40,Transport Arrangement Responsibility,CWE,0,1,,,,,,,,,,,,,
41,OBR-41,Transport Arranged,ID,0,1,,,,,,,,,,,,,
42,OBR-42,Escort Required,ID,0,1,,,,,,,,,,,,,
43,OBR-43,Planned Patient Transport Comment,CWE,0,-1,,,,,,,,,,,,,
44,OBR-44,Procedure Code,CNE,0,1,,,,,,,,,,,,,
45,OBR-45,Procedure Code Modifier,CNE,0,-1,,,,,,,,,,,,,
46,OBR-46,Placer Supplemental Service Information,CWE,0,-1,,,,,,,,,,,,,
47,OBR-47,Filler Supplemental Service Information,CWE,0,-1,,,,,,,,,,,,,
48,OBR-48,Medically Necessary Duplicate Procedure Reason,CWE,0,1,,,,,,,,,,,,,
49,OBR-49,Result Handling,CWE,0,1,,,,,,,,,,,,,
50,OBR-50,Parent Universal Service Identifier,CWE,0,1,,,,,,,,,,,,,This will be mapped in the next phase with micro and other structures.
51,OBR-51,Observation Group ID,EI,0,1,,,,,,,,,,,,,
52,OBR-52,Parent Observation Group ID,EI,0,1,,,,,,,,,,,,,
53,OBR-53,Alternate Placer Order Number,CX,0,-1,,,,,,,,,,,,,
54,OBR-54,Parent Order,EIP,0,1,,,,,,,,,,,,,This will be mapped in the next phase with micro and other structures.
54,OBR-54,Parent Order,EIP,0,1,,,,,,,,,,,,,
