,,,,,,101,,Disability Support Packages,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,102,,Disability Supported Accommodation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,103,,Early Childhood Intervention,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,104,,Hearing Aids & Equipment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,105,,Drug and/or Alcohol Counselling,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,106,,Drug/Alcohol Information/Referral,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,107,,Needle & Syringe Exchange,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,108,,Non-resid. Alcohol/Drug Treatment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,109,,Pharmacotherapy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,110,,Quit Program,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,111,,Residential Alcohol/Drug Treatment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,112,,Adult/Community Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,113,,Higher Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,114,,Primary Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,115,,Secondary Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,116,,Training & Vocational Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,117,,Emergency Medical,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,118,,Employment Placement and/or Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,119,,Vocational Rehabilitation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,120,,Work Safety/Accident Prevention,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,121,,Financial Assistance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,122,,Financial Information/Advice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,123,,Material Aid,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,124,,General Practice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,125,,Accommodation Placement/Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,126,,Crisis/Emergency Accommodation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,127,,Homelessness Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,128,,Housing Information/Referral,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,129,,Public Rental Housing,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,130,,Interpreting/Multilingual Service,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,131,,Juvenile Justice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,132,,Legal Advocacy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,133,,Legal Information/Advice/Referral,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,134,,Mental Health Advocacy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,135,,Mental Health Assess/Triage/Crisis Response,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,136,,Mental Health Case Management,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,137,,Mental Health Information/Referral,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,138,,Mental Health Inpatient Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,139,,Mental Health Non-residential Rehab,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,140,,Mental Health Residential Rehab/CCU,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,141,,Psychiatry (Requires Referral),http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,142,,Psychology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,143,,Martial Arts,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,144,,Personal Fitness Training,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,145,,Physical Activity Group,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,146,,Physical Activity Programs,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,147,,Physical Fitness Testing,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,148,,Pilates,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,149,,Self-Defence,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,150,,Sporting Club,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,151,,Yoga,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,152,,Food Safety,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,153,,Health Regulatory /Inspection /Cert.,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,154,,Work Health/Safety Inspection/Cert.,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,155,,Carer Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,156,,Respite Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,157,,Anatomical Pathology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,158,,Pathology - Clinical Chemistry,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,159,,Pathology - General,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,160,,Pathology - Genetics,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,161,,Pathology - Haematology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,162,,Pathology - Immunology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,163,,Pathology - Microbiology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,164,,Anaesthesiology - Pain Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,165,,Cardiology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,166,,Clinical Genetics,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,167,,Clinical Pharmacology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,168,,Dermatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,169,,Endocrinology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,170,,Gastroenterology & Hepatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,171,,Geriatric Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,172,,Immunology & Allergy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,173,,Infectious Diseases,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,174,,Intensive Care Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,175,,Medical Oncology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,176,,Nephrology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,177,,Neurology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,178,,Occupational Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,179,,Palliative Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,180,,Public Health Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,181,,Rehabilitation Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,182,,Rheumatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,183,,Sleep Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,184,,Thoracic Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,185,,Gynaecological Oncology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,186,,Obstetrics & Gynaecology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,187,,Reproductive Endocrinology/Infertility,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,188,,Urogynaecology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,189,,Neonatology & Perinatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,190,,Paediatric Cardiology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,191,,Paediatric Clinical Genetics,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,192,,Paediatric Clinical Pharmacology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,193,,Paediatric Endocrinology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,194,,Paed. Gastroenterology/Hepatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,195,,Paediatric Haematology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,196,,Paediatric Immunology & Allergy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,197,,Paediatric Infectious Diseases,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,198,,Paediatric Intensive Care Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,199,,Paediatric Medical Oncology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,200,,Paediatric Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,201,,Paediatric Nephrology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,202,,Paediatric Neurology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,203,,Paediatric Nuclear Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,204,,Paediatric Rehabilitation Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,205,,Paediatric Rheumatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,206,,Paediatric Sleep Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,207,,Paediatric Surgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,208,,Paediatric Thoracic Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,209,,Diag. Radiology /Xray /CT /Fluoroscopy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,210,,Diagnostic Ultrasound,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,211,,Magnetic Resonance Imaging (MRI),http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,212,,Nuclear Medicine,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,213,,Obstetric/Gynaecological Ultrasound,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,214,,Radiation Oncology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,215,,Cardiothoracic Surgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,216,,Neurosurgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,217,,Ophthalmology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,218,,Orthopaedic Surgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,219,,Otolaryngology/Head & Neck Surgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,220,,Plastic & Reconstructive Surgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,221,,Surgery - General,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,,,,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,223,,Vascular Surgery,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,224,,Support Groups,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,225,,Air ambulance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,226,,Ambulance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,227,,Blood Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,228,,Community Bus,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,229,,Flying Doctor Service,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,230,,Patient Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,231,,A&E,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,232,,A&EP,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,233,,Abuse,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,234,,ACAS,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,235,,Access,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,236,,Accident,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,237,,Acute Inpatient Serv,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,238,,Adult Day Programs,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,239,,Adult Mental Health Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,240,,Advice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,241,,Advocacy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,242,,Aged Persons Mental,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,243,,Aged Persons Mental,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,244,,Aged Persons Mental,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,245,,Aids,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,246,,Al-Anon,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,247,,Alcohol,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,248,,Al-Teen,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,249,,Antenatal,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,250,,Anxiety,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,251,,Arthritis,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,252,,Assessment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,253,,Assistance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,254,,Asthma,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,255,,ATSS,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,256,,Attendant Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,257,,Babies,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,258,,Bathroom Modificatio,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,259,,Behavior,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,260,,Behavior Interventi,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,261,,Bereavement,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,262,,Bipolar,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,263,,Birth,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,264,,Birth Control,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,265,,Birthing Options,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,266,,BIST,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,267,,Blood,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,268,,Bone,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,269,,Bowel,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,270,,Brain,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,271,,Breast Feeding,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,272,,Breast Screen,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,273,,Brokerage,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,274,,Cancer,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,275,,Cancer Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,276,,Cardiovascular Disea,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,277,,Care Packages,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,278,,Carer,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,279,,Case Management,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,280,,Casualty,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,281,,Centrelink,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,282,,Chemists,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,283,,Child And Adolescent,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,284,,Child Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,285,,Child Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,286,,Children,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,287,,Children's Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,288,,Cholesterol,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,289,,Clothing,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,290,,Community Based Acco,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,291,,Community Care Unit,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,292,,Community Child And,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,293,,Community Health,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,294,,Community Residentia,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,295,,Community Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,296,,Companion Visiting,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,297,,Companionship,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,298,,Consumer Advice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,299,,Consumer Issues,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,300,,Continuing Care Serv,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,301,,Contraception Inform,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,302,,Coordinating Bodies,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,303,,Correctional Service,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,304,,Council Environmenta,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,305,,Counselling,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,306,,Criminal,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,307,,Crises,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,308,,Crisis Assessment An,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,309,,Crisis Assistance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,310,,Crisis Refuge,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,311,,Day Program,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,312,,Deaf,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,313,,Dental Hygiene,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,314,,Dentistry,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,315,,Dentures,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,316,,Depression,http://terminology.hl7.org/CodeSystem/service-type,,
